id_cliente,nombre,apellido,email,telefono,direccion,ciudad,pais,fecha_registro,segmento,id_producto,categoria,precio,costo,stock,proveedor,fecha_ingreso,activo,rating,id_venta,fecha,cantidad,precio_unitario,descuento,impuestos,metodo_pago,vendedor,total
1.0,,,,,,,,,,62.0,,,,,,,,0.0,234.0,2025-05-23T04:09:57,8.0,143.92,0.08,0.15,Efectivo,Gracia Pinilla Palacio,1218.14
863.0,,,,,,,,,,648.0,,,,,,,,0.0,235.0,2025-05-17T18:39:13,4.0,296.73,0.15,0.06,Tarjeta,Estela Acedo,1069.41
308.0,,,,,,,,,,92.0,,,,,,,,0.0,236.0,2025-02-10T05:05:13,7.0,352.23,0.25,0.16,Efectivo,Flor Farré Anaya,2145.08
900.0,,,,,,,,,,443.0,,,,,,,,0.0,237.0,2024-11-21T23:08:44,4.0,309.12,0.29,0.1,Efectivo,María Manuela Murcia Marquez,965.69
651.0,,,,,,,,,,268.0,,,,,,,,0.0,238.0,2025-06-29T08:28:40,8.0,143.78,0.2,0.1,Transferencia,Seve Duran Vall,1012.21
471.0,,,,,,,,,,983.0,,,,,,,,0.0,239.0,2025-05-18T15:03:41,10.0,170.94,0.27,0.07,Tarjeta,Zaida Bejarano Amo,1335.21
624.0,,,,,,,,,,488.0,,,,,,,,0.0,240.0,2025-04-29T19:51:26,1.0,451.71,0.2,0.11,Cripto,Mohamed Abellán,401.12
781.0,,,,,,,,,,403.0,,,,,,,,0.0,241.0,2024-11-03T19:38:19,9.0,49.76,0.26,0.15,Tarjeta,Eligia Mónica Ávila Cornejo,381.11
914.0,,,,,,,,,,853.0,,,,,,,,0.0,242.0,2025-02-01T09:11:26,8.0,339.4,0.11,0.17,Efectivo,Diana Meléndez-Cases,2827.34
397.0,,,,,,,,,,182.0,,,,,,,,0.0,243.0,2025-07-31T08:50:23,1.0,71.13,0.11,0.08,Tarjeta,Rolando Almagro Ureña,68.37
227.0,,,,,,,,,,761.0,,,,,,,,0.0,244.0,2024-12-28T05:56:36,1.0,381.63,0.2,0.16,Transferencia,Úrsula Bernad-Martín,354.15
93.0,,,,,,,,,,836.0,,,,,,,,0.0,245.0,2024-12-04T00:33:35,10.0,316.37,0.24,0.08,Cripto,Blanca Carpio Baeza,2596.76
991.0,,,,,,,,,,372.0,,,,,,,,0.0,246.0,2024-11-15T14:58:27,1.0,147.57,0.27,0.16,Transferencia,Gala Haro,124.96
8.0,,,,,,,,,,201.0,,,,,,,,0.0,247.0,2025-10-16T07:06:51,7.0,64.36,0.08,0.13,Transferencia,Aroa Carrera Samper,468.36
566.0,,,,,,,,,,199.0,,,,,,,,0.0,248.0,2025-05-21T05:14:44,10.0,339.37,0.18,0.08,Transferencia,Loreto Millán,3005.46
764.0,,,,,,,,,,67.0,,,,,,,,0.0,249.0,2025-05-27T22:51:05,3.0,137.22,0.17,0.08,Efectivo,Óscar Manjón Infante,369.01
197.0,,,,,,,,,,869.0,,,,,,,,0.0,250.0,2025-08-24T04:41:10,1.0,496.06,0.21,0.13,Efectivo,Caridad Ibañez Oliva,442.83
698.0,,,,,,,,,,574.0,,,,,,,,0.0,251.0,2025-08-27T23:22:02,8.0,10.96,0.13,0.15,Tarjeta,Quique Rosselló-Valenzuela,87.72
875.0,,,,,,,,,,962.0,,,,,,,,0.0,252.0,2024-12-31T05:03:51,6.0,221.95,0.3,0.09,Cripto,Aránzazu Adelina Mate Vilanova,1016.09
508.0,,,,,,,,,,371.0,,,,,,,,0.0,253.0,2025-01-01T10:27:46,9.0,381.92,0.27,0.08,Efectivo,Zaida Pla,2709.95
941.0,,,,,,,,,,431.0,,,,,,,,0.0,254.0,2025-04-12T05:18:16,9.0,229.94,0.0,0.08,Tarjeta,Lorenzo de Montenegro,2235.02
902.0,,,,,,,,,,586.0,,,,,,,,0.0,255.0,2025-06-17T02:43:26,1.0,495.23,0.07,0.15,Tarjeta,Miguel Ángel Venceslás Codina Valenciano,529.65
940.0,,,,,,,,,,256.0,,,,,,,,0.0,256.0,2025-07-31T20:53:04,4.0,90.6,0.09,0.14,Tarjeta,Selena Hernando Conde,375.95
29.0,,,,,,,,,,492.0,,,,,,,,0.0,257.0,2025-08-14T01:08:10,7.0,405.95,0.18,0.14,Efectivo,Liliana Guzman Nicolau,2656.37
861.0,,,,,,,,,,257.0,,,,,,,,0.0,258.0,2025-03-05T19:22:21,4.0,62.84,0.07,0.1,Tarjeta,Timoteo Sosimo Dávila Millán,257.14
842.0,,,,,,,,,,342.0,,,,,,,,0.0,259.0,2025-10-26T18:18:10,9.0,399.11,0.28,0.17,Cripto,Serafina Iñiguez Castilla,3025.89
783.0,,,,,,,,,,98.0,,,,,,,,0.0,260.0,2025-09-03T10:03:01,8.0,293.68,0.03,0.06,Tarjeta,Valentín Varela Teruel,2415.69
387.0,,,,,,,,,,321.0,,,,,,,,0.0,261.0,2025-02-06T13:39:46,2.0,393.5,0.02,0.17,Tarjeta,Candelas del Guzman,902.37
309.0,,,,,,,,,,626.0,,,,,,,,0.0,262.0,2025-08-25T05:46:20,7.0,42.24,0.2,0.13,Efectivo,Carlito Aguirre Mendoza,267.29
871.0,,,,,,,,,,391.0,,,,,,,,0.0,263.0,2025-04-29T09:02:57,7.0,56.96,0.23,0.08,Tarjeta,Herberto Sacristán Cano,331.58
465.0,,,,,,,,,,394.0,,,,,,,,0.0,264.0,2024-11-14T16:50:10,8.0,399.63,0.26,0.14,Efectivo,Aura Girón Sandoval,2697.02
667.0,,,,,,,,,,961.0,,,,,,,,0.0,265.0,2025-10-19T13:36:23,1.0,232.5,0.1,0.08,Tarjeta,Aitor Díez Marcos,225.99
13.0,,,,,,,,,,610.0,,,,,,,,0.0,266.0,2025-07-04T09:21:48,2.0,300.51,0.25,0.19,Transferencia,Marina Ayuso Espinosa,536.41
653.0,,,,,,,,,,522.0,,,,,,,,0.0,267.0,2025-07-07T08:44:54,5.0,184.14,0.14,0.14,Transferencia,Teo Espinosa Márquez,902.65
249.0,,,,,,,,,,141.0,,,,,,,,0.0,268.0,2025-07-27T05:12:29,1.0,39.64,0.09,0.12,Efectivo,René Jurado Salazar,40.4
319.0,,,,,,,,,,598.0,,,,,,,,0.0,269.0,2025-09-03T10:13:39,9.0,389.99,0.04,0.1,Efectivo,Soraya Inmaculada Moreno Ledesma,3706.46
299.0,,,,,,,,,,378.0,,,,,,,,0.0,270.0,2025-01-26T17:22:57,1.0,263.66,0.2,0.07,Transferencia,Paulino Alemany Carrasco,225.69
520.0,,,,,,,,,,839.0,,,,,,,,0.0,271.0,2025-10-17T11:31:53,9.0,430.76,0.13,0.08,Transferencia,Blanca Belmonte Falcón,3642.68
656.0,,,,,,,,,,931.0,,,,,,,,0.0,272.0,2024-11-28T21:45:42,4.0,394.78,0.1,0.15,Cripto,Ligia Pía Arranz Flores,1634.39
615.0,,,,,,,,,,710.0,,,,,,,,0.0,273.0,2025-02-10T12:15:05,6.0,427.48,0.17,0.1,Efectivo,Margarita Girona Jordán,2341.74
429.0,,,,,,,,,,337.0,,,,,,,,0.0,274.0,2024-11-22T23:18:35,3.0,61.38,0.26,0.19,Cripto,Amando Ciro Abril Galvez,162.15
225.0,,,,,,,,,,943.0,,,,,,,,0.0,275.0,2025-05-19T18:03:25,1.0,323.0,0.21,0.12,Transferencia,Nando Reyes Huguet,285.79
245.0,,,,,,,,,,493.0,,,,,,,,0.0,276.0,2025-02-01T04:41:22,6.0,405.56,0.11,0.11,Tarjeta,Julie Rozas Alberto,2403.92
372.0,,,,,,,,,,11.0,,,,,,,,0.0,277.0,2024-11-20T18:01:16,2.0,185.36,0.17,0.07,Cripto,Fidela Victoria Pedraza Casanova,329.24
200.0,,,,,,,,,,647.0,,,,,,,,0.0,278.0,2025-10-10T04:00:15,10.0,457.23,0.11,0.2,Transferencia,Agustina Esparza Calvo,4883.22
203.0,,,,,,,,,,291.0,,,,,,,,0.0,279.0,2025-10-08T05:38:08,3.0,117.28,0.08,0.08,Transferencia,Eric Girona Barrera,349.59
183.0,,,,,,,,,,201.0,,,,,,,,0.0,280.0,2024-12-03T18:23:01,1.0,96.28,0.08,0.07,Transferencia,Manuel Mayol Rocha,94.78
389.0,,,,,,,,,,671.0,,,,,,,,0.0,281.0,2025-03-04T15:04:28,2.0,175.81,0.06,0.12,Efectivo,Nicolás Quevedo Flores,370.19
829.0,,,,,,,,,,382.0,,,,,,,,0.0,282.0,2025-04-24T16:12:31,3.0,471.17,0.29,0.2,Cripto,Glauco Manzano Larrea,1204.31
900.0,,,,,,,,,,729.0,,,,,,,,0.0,283.0,2025-05-10T20:12:59,2.0,68.06,0.26,0.07,Transferencia,Narciso del Pineda,107.78
197.0,,,,,,,,,,546.0,,,,,,,,0.0,284.0,2025-01-18T02:50:58,7.0,350.23,0.1,0.11,Transferencia,Octavio de Moreno,2449.16
944.0,,,,,,,,,,48.0,,,,,,,,0.0,285.0,2024-10-29T11:44:13,10.0,297.79,0.26,0.09,Transferencia,Juanita Mata Cámara,2401.97
336.0,,,,,,,,,,254.0,,,,,,,,0.0,286.0,2025-02-11T05:54:24,1.0,318.43,0.08,0.07,Cripto,Ángeles Belén Abascal Domínguez,313.46
215.0,,,,,,,,,,745.0,,,,,,,,0.0,287.0,2025-01-14T04:48:00,2.0,394.49,0.24,0.14,Transferencia,Bautista del Bernad,683.57
521.0,,,,,,,,,,398.0,,,,,,,,0.0,288.0,2025-07-13T21:51:17,9.0,193.39,0.16,0.08,Efectivo,Nadia del Uriarte,1578.99
539.0,,,,,,,,,,712.0,,,,,,,,0.0,289.0,2025-10-12T01:54:23,8.0,360.67,0.15,0.09,Cripto,Álvaro Aurelio Nicolás Mendizábal,2673.29
654.0,,,,,,,,,,944.0,,,,,,,,0.0,290.0,2025-09-04T13:16:44,10.0,328.37,0.06,0.18,Cripto,Francisco Javier Caro Collado,3642.28
884.0,,,,,,,,,,241.0,,,,,,,,0.0,291.0,2025-06-09T12:44:07,7.0,117.11,0.13,0.11,Transferencia,Sara Jovita Peñalver Díez,791.65
958.0,,,,,,,,,,863.0,,,,,,,,0.0,292.0,2025-01-02T14:39:38,6.0,134.72,0.03,0.16,Efectivo,Eugenio Garay Tena,909.52
456.0,,,,,,,,,,532.0,,,,,,,,0.0,293.0,2025-10-18T21:02:01,6.0,122.79,0.01,0.13,Efectivo,Marcial Tejada Frutos,824.19
437.0,,,,,,,,,,462.0,,,,,,,,0.0,294.0,2025-03-04T17:55:16,8.0,221.93,0.11,0.12,Efectivo,Arturo Viana Montalbán,1769.76
392.0,,,,,,,,,,26.0,,,,,,,,0.0,295.0,2024-12-14T01:27:59,3.0,226.43,0.08,0.06,Tarjeta,Sabas Bosch Agustí,662.44
302.0,,,,,,,,,,863.0,,,,,,,,0.0,296.0,2025-09-10T07:05:11,9.0,261.27,0.19,0.17,Transferencia,Beatriz Cabo Tolosa,2228.45
101.0,,,,,,,,,,122.0,,,,,,,,0.0,297.0,2025-02-22T21:39:29,2.0,186.52,0.16,0.1,Efectivo,Lucio Llamas Asenjo,344.69
257.0,,,,,,,,,,310.0,,,,,,,,0.0,298.0,2025-05-30T09:47:54,5.0,103.41,0.18,0.07,Efectivo,Teodora Salvador Tenorio,453.66
9.0,,,,,,,,,,789.0,,,,,,,,0.0,299.0,2025-05-05T22:54:45,5.0,148.1,0.1,0.2,Cripto,Almudena Pi Roma,799.74
842.0,,,,,,,,,,594.0,,,,,,,,0.0,300.0,2025-04-26T03:37:09,1.0,241.28,0.15,0.16,Transferencia,Raquel Galan Viñas,237.9
887.0,,,,,,,,,,408.0,,,,,,,,0.0,301.0,2025-07-11T02:31:46,4.0,121.19,0.22,0.12,Cripto,Jerónimo Talavera Mur,423.49
740.0,,,,,,,,,,834.0,,,,,,,,0.0,302.0,2025-03-01T20:11:23,8.0,176.92,0.03,0.18,Cripto,Isidora Diana Corral Espejo,1620.02
789.0,,,,,,,,,,965.0,,,,,,,,0.0,303.0,2025-06-17T18:11:38,7.0,112.7,0.13,0.13,Efectivo,Fulgencio de Ayuso,775.57
143.0,,,,,,,,,,592.0,,,,,,,,0.0,304.0,2025-10-24T10:20:07,3.0,159.73,0.22,0.12,Efectivo,Fabiola Ayala Nogueira,418.62
348.0,,,,,,,,,,231.0,,,,,,,,0.0,305.0,2025-03-03T11:14:22,7.0,218.6,0.23,0.16,Efectivo,Estefanía Benavent Arias,1366.77
334.0,,,,,,,,,,602.0,,,,,,,,0.0,306.0,2024-12-06T11:25:02,1.0,288.11,0.01,0.07,Efectivo,Amaro Checa Ferreras,305.19
582.0,,,,,,,,,,645.0,,,,,,,,0.0,307.0,2025-07-13T13:50:16,10.0,457.74,0.17,0.11,Cripto,Juan José Lucena Ariño,4217.16
210.0,,,,,,,,,,972.0,,,,,,,,0.0,308.0,2025-10-09T17:03:50,7.0,41.22,0.12,0.12,Efectivo,Loreto Díaz Ferrero,284.39
584.0,,,,,,,,,,986.0,,,,,,,,0.0,309.0,2025-04-06T21:48:36,8.0,323.11,0.09,0.08,Transferencia,Nicolás Acuña Lamas,2540.42
33.0,,,,,,,,,,847.0,,,,,,,,0.0,310.0,2024-11-02T05:03:04,10.0,249.42,0.06,0.06,Cripto,Ramona Cid,2485.22
291.0,,,,,,,,,,211.0,,,,,,,,0.0,311.0,2025-09-10T06:28:25,4.0,152.64,0.16,0.12,Efectivo,Lucas de Castellanos,574.41
531.0,,,,,,,,,,12.0,,,,,,,,0.0,312.0,2025-10-01T09:18:15,3.0,170.12,0.27,0.11,Tarjeta,Francisco Jose Piñol Suarez,413.54
133.0,,,,,,,,,,550.0,,,,,,,,0.0,313.0,2025-02-08T12:49:08,7.0,244.34,0.02,0.19,Transferencia,Susana de Lladó,1994.65
134.0,,,,,,,,,,892.0,,,,,,,,0.0,314.0,2025-06-20T14:49:02,4.0,161.78,0.25,0.15,Transferencia,Celestino Vizcaíno,558.14
619.0,,,,,,,,,,589.0,,,,,,,,0.0,315.0,2025-07-20T16:44:22,5.0,297.87,0.15,0.15,Efectivo,Pepita Chaparro Sacristán,1455.84
207.0,,,,,,,,,,8.0,,,,,,,,0.0,316.0,2025-09-01T11:42:56,3.0,228.41,0.25,0.14,Transferencia,Adalberto Arnaiz Ripoll,585.87
539.0,,,,,,,,,,337.0,,,,,,,,0.0,317.0,2025-03-24T02:32:31,10.0,440.83,0.14,0.14,Tarjeta,Marisa Casado Jiménez,4321.9
295.0,,,,,,,,,,662.0,,,,,,,,0.0,318.0,2025-07-31T19:22:26,8.0,179.92,0.25,0.17,Cripto,Ruy Neira Almagro,1263.04
628.0,,,,,,,,,,844.0,,,,,,,,0.0,319.0,2025-06-02T20:58:56,3.0,213.38,0.05,0.14,Cripto,Iván Bayona Cordero,693.27
469.0,,,,,,,,,,394.0,,,,,,,,0.0,320.0,2025-04-19T19:23:04,3.0,352.28,0.03,0.15,Tarjeta,Paulino Angulo,1178.91
246.0,,,,,,,,,,907.0,,,,,,,,0.0,321.0,2025-08-10T21:07:34,3.0,144.15,0.19,0.09,Tarjeta,Amador Echevarría Piñol,381.81
715.0,,,,,,,,,,744.0,,,,,,,,0.0,322.0,2025-02-20T10:39:19,4.0,455.28,0.12,0.16,Tarjeta,Elodia Salinas Quintero,1859.0
378.0,,,,,,,,,,79.0,,,,,,,,0.0,323.0,2025-02-24T19:50:39,2.0,257.15,0.23,0.11,Transferencia,Lázaro Heras-Palomares,439.57
259.0,,,,,,,,,,213.0,,,,,,,,0.0,324.0,2025-07-01T23:56:15,9.0,31.87,0.01,0.15,Cripto,Aránzazu Nuñez Gordillo,326.56
391.0,,,,,,,,,,352.0,,,,,,,,0.0,325.0,2025-10-23T04:33:49,7.0,429.33,0.12,0.05,Tarjeta,Demetrio del Elías,2776.91
727.0,,,,,,,,,,940.0,,,,,,,,0.0,326.0,2025-05-12T01:54:18,3.0,170.28,0.22,0.12,Tarjeta,Socorro Mayol Vall,446.27
85.0,,,,,,,,,,562.0,,,,,,,,0.0,327.0,2025-01-18T19:00:13,4.0,359.65,0.13,0.12,Efectivo,Luna Salmerón Quirós,1401.77
862.0,,,,,,,,,,166.0,,,,,,,,0.0,328.0,2025-10-10T21:38:49,3.0,420.86,0.18,0.08,Tarjeta,Clara Barriga Cano,1118.14
548.0,,,,,,,,,,760.0,,,,,,,,0.0,329.0,2025-01-19T21:44:41,7.0,92.54,0.2,0.05,Efectivo,Jonatan Lerma Romero,544.14
158.0,,,,,,,,,,452.0,,,,,,,,0.0,330.0,2025-07-05T02:42:42,6.0,97.19,0.21,0.18,Transferencia,Severo Balaguer Ródenas,543.6
453.0,,,,,,,,,,714.0,,,,,,,,0.0,331.0,2024-12-31T09:58:19,1.0,419.89,0.24,0.15,Tarjeta,Rubén Albero Abril,366.98
400.0,,,,,,,,,,707.0,,,,,,,,0.0,332.0,2024-11-07T22:03:24,5.0,227.55,0.18,0.06,Cripto,Moisés Carballo Grande,988.93
786.0,,,,,,,,,,207.0,,,,,,,,0.0,333.0,2025-07-21T14:27:02,4.0,193.58,0.07,0.06,Cripto,Prudencio de Sanmiguel,763.32
29.0,,,,,,,,,,15.0,,,,,,,,0.0,334.0,2025-09-30T14:26:44,6.0,412.06,0.2,0.06,Tarjeta,Renato Garcés Tormo,2096.56
817.0,,,,,,,,,,856.0,,,,,,,,0.0,335.0,2025-03-29T21:10:08,3.0,364.77,0.01,0.13,Efectivo,Heliodoro de Sarabia,1224.2
331.0,,,,,,,,,,576.0,,,,,,,,0.0,336.0,2024-12-04T12:28:57,4.0,316.09,0.28,0.11,Cripto,Julieta Pereira Iborra,1010.48
124.0,,,,,,,,,,238.0,,,,,,,,0.0,337.0,2024-12-29T04:59:15,4.0,61.88,0.1,0.05,Efectivo,Eleuterio Rojas Alberdi,233.91
13.0,,,,,,,,,,399.0,,,,,,,,0.0,338.0,2025-06-01T11:04:37,4.0,234.8,0.02,0.17,Efectivo,Jordán Domingo Ibáñez,1076.89
45.0,,,,,,,,,,69.0,,,,,,,,0.0,339.0,2025-04-02T12:58:33,4.0,211.44,0.23,0.12,Tarjeta,Celso de Bustos,729.38
730.0,,,,,,,,,,550.0,,,,,,,,0.0,340.0,2025-09-13T06:02:27,10.0,94.01,0.29,0.14,Cripto,Eli Valderrama Osorio,760.92
695.0,,,,,,,,,,947.0,,,,,,,,0.0,341.0,2025-08-17T10:47:33,3.0,172.7,0.19,0.18,Efectivo,Estefanía Cabañas,495.2
872.0,,,,,,,,,,683.0,,,,,,,,0.0,342.0,2024-11-09T20:57:19,8.0,43.08,0.01,0.19,Cripto,Marc Pomares Valenciano,406.02
392.0,,,,,,,,,,524.0,,,,,,,,0.0,343.0,2025-04-14T21:31:56,4.0,256.68,0.21,0.05,Tarjeta,Sosimo Zamorano Zamora,851.66
632.0,,,,,,,,,,778.0,,,,,,,,0.0,344.0,2025-07-11T07:16:22,2.0,161.34,0.22,0.16,Tarjeta,Fabiola de Alegre,291.96
62.0,,,,,,,,,,141.0,,,,,,,,0.0,345.0,2024-12-12T04:31:38,6.0,254.38,0.06,0.11,Tarjeta,Amaro Acedo Rovira,1592.52
244.0,,,,,,,,,,946.0,,,,,,,,0.0,346.0,2025-01-05T12:30:20,10.0,494.39,0.13,0.18,Transferencia,Encarnacion de Tena,5075.41
285.0,,,,,,,,,,326.0,,,,,,,,0.0,347.0,2025-02-18T03:28:58,1.0,265.23,0.29,0.15,Efectivo,Isa del Huerta,216.56
769.0,,,,,,,,,,25.0,,,,,,,,0.0,348.0,2025-05-07T16:42:32,4.0,425.0,0.1,0.09,Tarjeta,Óscar de Carbajo,1667.7
929.0,,,,,,,,,,940.0,,,,,,,,0.0,349.0,2025-02-10T11:32:57,4.0,402.71,0.21,0.08,Cripto,Lalo Guzman Villena,1374.37
534.0,,,,,,,,,,330.0,,,,,,,,0.0,350.0,2025-02-17T07:15:41,3.0,226.76,0.0,0.18,Tarjeta,Aurelia Catalá Benet,802.73
977.0,,,,,,,,,,198.0,,,,,,,,0.0,351.0,2025-09-24T05:57:42,1.0,320.84,0.04,0.08,Tarjeta,Asdrubal Infante Tomas,332.65
178.0,,,,,,,,,,607.0,,,,,,,,0.0,352.0,2025-08-01T10:42:53,9.0,417.3,0.28,0.09,Tarjeta,Evangelina Prieto Villaverde,2947.47
437.0,,,,,,,,,,743.0,,,,,,,,0.0,353.0,2025-01-13T22:22:12,8.0,162.62,0.22,0.09,Transferencia,Salud Azahara Chacón Ferrándiz,1106.08
621.0,,,,,,,,,,255.0,,,,,,,,0.0,354.0,2025-05-05T19:22:32,5.0,149.82,0.13,0.15,Efectivo,Trini Pulido Pont,749.47
884.0,,,,,,,,,,801.0,,,,,,,,0.0,355.0,2025-05-05T04:51:54,8.0,49.21,0.29,0.11,Transferencia,Armida Malena Franco Sans,310.26
483.0,,,,,,,,,,452.0,,,,,,,,0.0,356.0,2024-11-09T18:20:21,7.0,257.59,0.22,0.16,Cripto,Odalys Girona Cortina,1631.47
21.0,,,,,,,,,,781.0,,,,,,,,0.0,357.0,2025-10-02T23:50:02,7.0,219.42,0.02,0.19,Efectivo,Juan Vilalta,1791.21
610.0,,,,,,,,,,551.0,,,,,,,,0.0,358.0,2025-03-17T04:13:40,3.0,280.9,0.05,0.11,Efectivo,Rufina Goicoechea Hernández,888.63
465.0,,,,,,,,,,291.0,,,,,,,,0.0,359.0,2025-05-15T03:29:28,7.0,285.45,0.14,0.1,Cripto,Marcia Zaida Pont Piña,1890.25
201.0,,,,,,,,,,159.0,,,,,,,,0.0,360.0,2025-10-16T21:12:32,4.0,12.05,0.26,0.16,Efectivo,Loreto Losa Cervantes,41.37
504.0,,,,,,,,,,415.0,,,,,,,,0.0,361.0,2025-02-28T11:38:37,7.0,470.74,0.29,0.11,Cripto,María Dolores Juliana Fabra Oller,2596.93
316.0,,,,,,,,,,657.0,,,,,,,,0.0,362.0,2025-07-19T22:31:42,10.0,44.9,0.27,0.2,Tarjeta,Lisandro Escribano-Villanueva,393.32
395.0,,,,,,,,,,955.0,,,,,,,,0.0,363.0,2025-10-21T02:22:18,10.0,89.56,0.23,0.19,Efectivo,Águeda Alvarado,820.64
522.0,,,,,,,,,,727.0,,,,,,,,0.0,364.0,2024-12-04T12:41:57,8.0,321.14,0.11,0.06,Cripto,Olegario Sastre-Huguet,2423.71
949.0,,,,,,,,,,435.0,,,,,,,,0.0,365.0,2025-03-23T06:14:15,4.0,128.75,0.01,0.17,Tarjeta,Guiomar Prats Ortuño,596.52
715.0,,,,,,,,,,682.0,,,,,,,,0.0,366.0,2024-12-10T02:21:12,3.0,138.05,0.14,0.15,Efectivo,Gabriel Saldaña Alcaraz,409.59
254.0,,,,,,,,,,617.0,,,,,,,,0.0,367.0,2025-01-11T11:44:46,10.0,476.37,0.25,0.05,Tarjeta,Evita del Piñeiro,3751.41
660.0,,,,,,,,,,729.0,,,,,,,,0.0,368.0,2025-01-26T12:11:51,7.0,204.86,0.18,0.19,Transferencia,Cándida Díaz-Fortuny,1399.32
898.0,,,,,,,,,,434.0,,,,,,,,0.0,369.0,2025-07-13T08:14:50,3.0,416.58,0.08,0.1,Cripto,Prudencia Sanz,1264.74
601.0,,,,,,,,,,316.0,,,,,,,,0.0,370.0,2025-09-07T08:13:17,7.0,378.71,0.28,0.18,Tarjeta,Ricarda Carballo Yáñez,2252.26
652.0,,,,,,,,,,587.0,,,,,,,,0.0,371.0,2025-01-02T05:12:09,6.0,408.97,0.08,0.08,Cripto,Leonel Agustí Giner,2438.12
716.0,,,,,,,,,,316.0,,,,,,,,0.0,372.0,2024-12-04T09:45:36,1.0,493.64,0.24,0.05,Tarjeta,José Luis Carretero-Alfonso,393.92
793.0,,,,,,,,,,714.0,,,,,,,,0.0,373.0,2025-09-27T19:26:30,7.0,267.23,0.2,0.16,Transferencia,Rosalina Diana Talavera Garrido,1735.93
181.0,,,,,,,,,,384.0,,,,,,,,0.0,374.0,2025-04-08T08:01:35,3.0,354.98,0.06,0.08,Tarjeta,Calisto Diego Pardo Doménech,1081.13
462.0,,,,,,,,,,581.0,,,,,,,,0.0,375.0,2025-07-07T23:18:07,4.0,100.96,0.02,0.08,Transferencia,Fito Diéguez Álvarez,427.42
266.0,,,,,,,,,,924.0,,,,,,,,0.0,376.0,2025-07-27T09:17:14,7.0,225.96,0.27,0.07,Transferencia,Juan Carlos Natanael Pujadas Plana,1235.48
82.0,,,,,,,,,,301.0,,,,,,,,0.0,377.0,2025-05-27T16:08:00,2.0,195.09,0.08,0.1,Transferencia,Eusebia Cerro,394.86
490.0,,,,,,,,,,497.0,,,,,,,,0.0,378.0,2025-07-10T10:15:37,2.0,14.66,0.08,0.19,Tarjeta,Rosario del Quesada,32.1
100.0,,,,,,,,,,217.0,,,,,,,,0.0,379.0,2025-02-07T00:10:11,9.0,397.98,0.11,0.13,Efectivo,Lucio Che Quintero Heras,3602.24
955.0,,,,,,,,,,498.0,,,,,,,,0.0,380.0,2025-02-04T16:37:48,8.0,380.89,0.18,0.1,Efectivo,Maricruz Gomila-Lumbreras,2748.5
323.0,,,,,,,,,,837.0,,,,,,,,0.0,381.0,2024-10-28T03:13:50,4.0,471.09,0.2,0.11,Tarjeta,Kike Cabello Dávila,1673.31
999.0,,,,,,,,,,365.0,,,,,,,,0.0,382.0,2024-12-05T08:44:06,6.0,405.07,0.0,0.18,Cripto,Teresa Cañas Martinez,2867.9
743.0,,,,,,,,,,856.0,,,,,,,,0.0,383.0,2025-09-23T22:14:49,3.0,22.58,0.04,0.13,Transferencia,Olalla del Diéguez,73.48
378.0,,,,,,,,,,463.0,,,,,,,,0.0,384.0,2025-08-23T01:17:53,10.0,346.23,0.26,0.13,Transferencia,Eric Benjamín Cases Iñiguez,2895.18
4.0,,,,,,,,,,654.0,,,,,,,,0.0,385.0,2025-04-22T21:54:51,6.0,18.15,0.11,0.06,Efectivo,Evita Expósito Saldaña,102.74
695.0,,,,,,,,,,455.0,,,,,,,,0.0,386.0,2025-03-25T21:13:35,4.0,307.31,0.12,0.14,Tarjeta,Sebastian Lozano Orozco,1233.17
357.0,,,,,,,,,,439.0,,,,,,,,0.0,387.0,2024-12-02T21:13:39,8.0,493.57,0.26,0.19,Cripto,Andrés Felipe Iriarte Goicoechea,3477.1
301.0,,,,,,,,,,622.0,,,,,,,,0.0,388.0,2025-06-10T16:21:06,4.0,358.85,0.26,0.18,Tarjeta,Imelda María Luisa Neira Manzano,1253.39
131.0,,,,,,,,,,510.0,,,,,,,,0.0,389.0,2025-02-27T03:37:57,2.0,157.66,0.2,0.13,Cripto,Lidia Pera Figueras,285.05
173.0,,,,,,,,,,918.0,,,,,,,,0.0,390.0,2025-01-29T06:53:16,8.0,477.98,0.14,0.13,Transferencia,Emilio Duran Cabello,3716.01
217.0,,,,,,,,,,175.0,,,,,,,,0.0,391.0,2025-07-18T06:55:38,2.0,61.68,0.3,0.05,Efectivo,Conrado Giménez-Ribas,90.67
925.0,,,,,,,,,,393.0,,,,,,,,0.0,392.0,2024-12-21T16:42:21,5.0,117.98,0.08,0.12,Tarjeta,Domitila Piña Carrión,607.83
682.0,,,,,,,,,,140.0,,,,,,,,0.0,393.0,2025-02-23T15:16:16,9.0,320.44,0.15,0.17,Efectivo,Marisa Lucas Pavón,2868.1
893.0,,,,,,,,,,230.0,,,,,,,,0.0,394.0,2025-09-22T18:18:45,10.0,385.51,0.18,0.15,Cripto,Eusebia Aguilera Paniagua,3635.36
933.0,,,,,,,,,,735.0,,,,,,,,0.0,395.0,2025-08-04T09:21:18,7.0,330.42,0.24,0.19,Cripto,Matilde Bautista Codina,2091.82
828.0,,,,,,,,,,239.0,,,,,,,,0.0,396.0,2025-04-03T12:24:51,4.0,136.96,0.09,0.07,Efectivo,Jordana Delgado Pavón,533.43
